lat, lon, alt, ozone, mq7, mq135_ppm, mq135_cor, bmp180_temp, bmp180_press, exectime
50.278942, 19.719762, 466.240000, 0.130000, 1522, 10642.774414, 11001.727539, 10.684352, 965.604974, 213.190106
50.278942, 19.719761, 466.270000, 0.130000, 1521, 10642.774414, 10878.274414, 10.663247, 965.558897, 214.212673
50.278943, 19.719762, 466.200000, 0.129000, 1522, 10405.166992, 10878.274414, 10.663247, 965.530092, 215.215613
50.278943, 19.719762, 466.330000, 0.128000, 1521, 10523.348633, 10878.274414, 10.747645, 965.793550, 216.193596
50.278943, 19.719762, 466.240000, 0.127000, 1522, 10405.166992, 11001.727539, 10.754675, 965.806494, 217.217382
50.278943, 19.719763, 466.290000, 0.126000, 1522, 10523.348633, 10878.274414, 10.705454, 965.654640, 218.207757
50.278943, 19.719764, 466.250000, 0.125000, 1521, 10405.166992, 10756.106445, 10.754675, 965.745273, 219.205195
50.278944, 19.719764, 466.200000, 0.124000, 1520, 10523.348633, 10878.274414, 10.740614, 965.701379, 220.206603
50.278944, 19.719765, 466.090000, 0.123000, 1515, 10523.348633, 11001.727539, 10.761705, 965.783424, 221.219574
50.278944, 19.719766, 466.160000, 0.121000, 1520, 10288.214844, 10878.274414, 10.691387, 965.571120, 223.212678
50.278945, 19.719766, 466.230000, 0.120000, 1515, 10405.166992, 10756.106445, 10.775763, 965.744478, 224.207345
50.278946, 19.719766, 466.410000, 0.119000, 1520, 10405.166992, 10878.274414, 10.740614, 965.737391, 225.191323
50.278946, 19.719767, 466.500000, 0.118000, 1515, 10405.166992, 10635.208984, 10.761705, 965.859052, 226.209500
50.278946, 19.719767, 466.510000, 0.117000, 1514, 10405.166992, 10756.106445, 10.684352, 965.558165, 227.203016
50.278945, 19.719768, 466.540000, 0.115000, 1515, 10405.166992, 10635.208984, 10.761705, 965.805032, 228.194492
50.278945, 19.719768, 466.580000, 0.115000, 1514, 10288.214844, 10635.208984, 10.761705, 965.754613, 229.210168
50.278945, 19.719769, 466.610000, 0.114000, 1514, 10405.166992, 10635.208984, 10.775763, 965.830913, 230.216386
50.278944, 19.719769, 466.690000, 0.113000, 1514, 10288.214844, 10756.106445, 10.775763, 965.744478, 231.189724
50.278944, 19.719769, 466.740000, 0.112000, 1515, 10288.214844, 10515.571289, 10.705454, 965.611430, 232.213046
50.278943, 19.719769, 466.800000, 0.111000, 1514, 10288.214844, 10635.208984, 10.782791, 965.775423, 233.205366
50.278942, 19.719768, 466.950000, 0.111000, 1513, 10172.480469, 10635.208984, 10.775763, 965.744478, 234.217499
50.278941, 19.719767, 467.070000, 0.110000, 1513, 10288.214844, 10515.571289, 10.775763, 965.769688, 235.220720
50.278941, 19.719767, 467.160000, 0.110000, 1513, 10172.480469, 10635.208984, 10.705454, 965.586224, 236.213204
50.278941, 19.719768, 467.100000, 0.110000, 1513, 10057.952148, 10515.571289, 10.789819, 965.745140, 237.204274
50.278941, 19.719768, 466.950000, 0.110000, 1513, 10057.952148, 10397.179688, 10.789819, 965.802765, 238.208348
50.278940, 19.719767, 467.030000, 0.110000, 1513, 10288.214844, 10635.208984, 10.768734, 965.713533, 239.197914
50.278940, 19.719766, 467.000000, 0.110000, 1513, 10057.952148, 10515.571289, 10.705454, 965.521408, 240.199625
50.278940, 19.719767, 466.900000, 0.110000, 1513, 9944.616211, 10397.179688, 10.803874, 965.781811, 241.226847
50.278940, 19.719767, 466.870000, 0.111000, 1512, 10057.952148, 10397.179688, 10.796847, 965.794090, 242.203939
50.278941, 19.719766, 466.780000, 0.111000, 1512, 10172.480469, 10515.571289, 10.747645, 965.638698, 243.196280
50.278940, 19.719767, 466.850000, 0.112000, 1511, 10172.480469, 10515.571289, 10.817927, 965.861698, 244.212714
50.278941, 19.719766, 466.640000, 0.112000, 1511, 9944.616211, 10635.208984, 10.810901, 965.773132, 245.189381
50.278941, 19.719766, 466.600000, 0.113000, 1511, 10057.952148, 10397.179688, 10.817927, 965.832884, 246.207549
50.278941, 19.719766, 466.550000, 0.114000, 1512, 9944.616211, 10397.179688, 10.803874, 965.807023, 247.210289
50.278940, 19.719767, 466.590000, 0.114000, 1511, 10172.480469, 10397.179688, 10.803874, 965.825031, 248.207709
50.278941, 19.719766, 466.630000, 0.115000, 1510, 9944.616211, 10397.179688, 10.803874, 965.763803, 249.193402
50.278941, 19.719766, 466.640000, 0.115000, 1510, 9944.616211, 10397.179688, 10.726551, 965.556652, 250.210246
50.278941, 19.719766, 466.600000, 0.116000, 1510, 9832.458008, 10397.179688, 10.803874, 965.778209, 251.209964
50.278942, 19.719765, 466.490000, 0.117000, 1510, 10057.952148, 10280.023438, 10.796847, 965.801293, 252.205042
50.278943, 19.719766, 466.450000, 0.117000, 1510, 9944.616211, 10164.081055, 10.803874, 965.778209, 253.212195
50.278941, 19.719766, 466.370000, 0.118000, 1510, 9832.458008, 10397.179688, 10.726551, 965.592662, 254.213870
50.278942, 19.719767, 466.310000, 0.118000, 1505, 9944.616211, 10397.179688, 10.796847, 965.808496, 255.191567
50.278941, 19.719766, 466.290000, 0.118000, 1510, 9832.458008, 10280.023438, 10.810901, 965.729911, 256.213474
50.278940, 19.719766, 466.260000, 0.118000, 1510, 9832.458008, 10164.081055, 10.831978, 965.829925, 257.209020
50.278941, 19.719767, 466.350000, 0.118000, 1505, 9832.458008, 10280.023438, 10.817927, 965.778858, 258.189071
50.278939, 19.719767, 466.410000, 0.118000, 1505, 9721.469727, 10280.023438, 10.782791, 965.649371, 259.209047
50.278940, 19.719769, 466.050000, 0.118000, 1505, 9832.458008, 10280.023438, 10.831978, 965.833527, 260.201732
50.278940, 19.719770, 465.960000, 0.118000, 1505, 9832.458008, 10164.081055, 10.761705, 965.653777, 261.191341
50.278940, 19.719771, 465.880000, 0.117000, 1504, 9721.469727, 10164.081055, 10.803874, 965.706176, 262.208932
50.278940, 19.719772, 465.900000, 0.117000, 1504, 9832.458008, 10049.349609, 10.831978, 965.801110, 263.223564
50.278938, 19.719773, 466.070000, 0.116000, 1504, 9832.458008, 10164.081055, 10.846027, 965.819754, 264.198103
50.278939, 19.719773, 465.930000, 0.116000, 1504, 9832.458008, 10164.081055, 10.846027, 965.740510, 265.219307
50.278939, 19.719773, 465.970000, 0.115000, 1505, 9721.469727, 10164.081055, 10.860075, 965.791565, 266.216499
50.278940, 19.719772, 466.200000, 0.115000, 1504, 9611.638672, 10164.081055, 10.860075, 965.654684, 267.195701
50.278940, 19.719771, 466.320000, 0.114000, 1503, 9832.458008, 10164.081055, 10.768734, 965.526262, 268.219861
50.278941, 19.719770, 466.320000, 0.114000, 1504, 9502.948242, 10164.081055, 10.796847, 965.541978, 270.197916
50.278941, 19.719769, 466.190000, 0.114000, 1503, 9721.469727, 10164.081055, 10.817927, 965.645592, 271.214093
50.278942, 19.719769, 466.070000, 0.114000, 1503, 9832.458008, 10049.349609, 10.888164, 965.771182, 272.205640
50.278942, 19.719770, 466.000000, 0.114000, 1503, 9721.469727, 10049.349609, 10.888164, 965.825217, 273.195467
50.278942, 19.719769, 466.000000, 0.114000, 1502, 9611.638672, 9935.814453, 10.874120, 965.702128, 274.233435
50.278941, 19.719769, 465.950000, 0.114000, 1502, 9611.638672, 9935.814453, 10.803874, 965.497280, 275.203848
50.278941, 19.719770, 465.950000, 0.115000, 1503, 9611.638672, 9935.814453, 10.902206, 965.825823, 276.197585
50.278941, 19.719770, 465.940000, 0.115000, 1502, 9611.638672, 10049.349609, 10.902206, 965.768184, 277.204864
50.278940, 19.719771, 465.950000, 0.116000, 1502, 9611.638672, 10049.349609, 10.916246, 965.826422, 278.206375
50.278939, 19.719771, 465.950000, 0.117000, 1502, 9502.948242, 9935.814453, 10.916246, 965.801204, 279.206202
50.278939, 19.719771, 465.920000, 0.118000, 1501, 9611.638672, 10049.349609, 10.824953, 965.464019, 280.207637
50.278939, 19.719772, 465.830000, 0.119000, 1502, 9721.469727, 9935.814453, 10.923266, 965.763672, 281.203516
50.278939, 19.719773, 465.670000, 0.122000, 1501, 9611.638672, 9935.814453, 10.937303, 965.778669, 283.208890
50.278938, 19.719772, 465.670000, 0.123000, 1501, 9395.394531, 9935.814453, 10.860075, 965.550223, 284.207136
50.278939, 19.719772, 465.550000, 0.125000, 1501, 9395.394531, 9935.814453, 10.930285, 965.744151, 285.205728
50.278938, 19.719772, 465.570000, 0.126000, 1500, 9395.394531, 9712.276367, 10.951339, 965.782851, 286.209344
50.278938, 19.719772, 465.680000, 0.128000, 1500, 9502.948242, 9712.276367, 10.958356, 965.813762, 287.208941
50.278937, 19.719772, 465.770000, 0.129000, 1500, 9288.959961, 9712.276367, 10.958356, 965.788542, 288.190080
50.278937, 19.719772, 465.730000, 0.130000, 1500, 9611.638672, 9935.814453, 10.965373, 965.750996, 289.207661
50.278937, 19.719772, 465.730000, 0.132000, 1500, 9502.948242, 9712.276367, 10.958356, 965.784939, 290.208942
50.278937, 19.719772, 465.670000, 0.133000, 1500, 9395.394531, 9823.458984, 10.965373, 965.805040, 291.188161
50.278937, 19.719772, 465.690000, 0.134000, 1500, 9502.948242, 9602.253906, 10.972389, 965.785507, 292.222390
50.278937, 19.719771, 465.680000, 0.135000, 1500, 9288.959961, 9712.276367, 10.972389, 965.753080, 293.208055
50.278936, 19.719772, 465.730000, 0.136000, 1500, 9395.394531, 9712.276367, 10.986420, 965.818497, 294.193932
50.278936, 19.719772, 465.710000, 0.137000, 1455, 9395.394531, 9712.276367, 10.986420, 965.796878, 295.221887
50.278936, 19.719772, 465.730000, 0.138000, 1500, 9183.634766, 9712.276367, 10.958356, 965.698469, 296.214052
50.278935, 19.719772, 465.740000, 0.138000, 1455, 9288.959961, 9493.375000, 10.979405, 965.675895, 297.205291
50.278935, 19.719771, 465.810000, 0.139000, 1454, 9502.948242, 9712.276367, 11.014478, 965.837616, 298.207648
50.278935, 19.719770, 465.770000, 0.139000, 1454, 9288.959961, 9823.458984, 11.021491, 965.839689, 299.208278
50.278935, 19.719770, 465.750000, 0.140000, 1454, 9395.394531, 9602.253906, 10.993435, 965.741306, 300.206241
50.278935, 19.719770, 465.680000, 0.140000, 1454, 9288.959961, 9712.276367, 11.014478, 965.740325, 301.207344
50.278935, 19.719770, 465.620000, 0.141000, 1454, 9395.394531, 9602.253906, 11.014478, 965.790772, 302.204562
50.278934, 19.719771, 465.700000, 0.141000, 1454, 9183.634766, 9602.253906, 11.035516, 965.825812, 303.203685
50.278934, 19.719771, 465.740000, 0.141000, 1454, 9288.959961, 9602.253906, 11.042528, 965.809862, 304.211759
50.278934, 19.719771, 465.820000, 0.141000, 1454, 9183.634766, 9602.253906, 10.972389, 965.583738, 305.208734
50.278934, 19.719771, 465.790000, 0.142000, 1453, 9183.634766, 9602.253906, 11.056550, 965.832009, 306.203981
50.278934, 19.719770, 465.810000, 0.142000, 1453, 9183.634766, 9712.276367, 11.042528, 965.744997, 307.228317
50.278935, 19.719770, 465.780000, 0.142000, 1453, 9183.634766, 9602.253906, 10.986420, 965.569880, 308.209420
50.278935, 19.719770, 465.750000, 0.142000, 1453, 9288.959961, 9493.375000, 11.063560, 965.740374, 309.195692
50.278935, 19.719768, 465.800000, 0.142000, 1452, 9288.959961, 9385.631836, 11.070571, 965.792886, 310.206768
50.278936, 19.719767, 465.780000, 0.142000, 1452, 9288.959961, 9712.276367, 11.007464, 965.572500, 311.202486
50.278936, 19.719766, 465.870000, 0.142000, 1454, 9183.634766, 9602.253906, 11.084589, 965.825832, 312.185860
50.278937, 19.719766, 465.870000, 0.142000, 1452, 9288.959961, 9712.276367, 11.098606, 965.819128, 314.204301
50.278938, 19.719765, 465.790000, 0.143000, 1452, 9183.634766, 9385.631836, 11.112621, 965.776375, 315.189606
50.278938, 19.719765, 465.690000, 0.143000, 1452, 9183.634766, 9493.375000, 11.112621, 965.751146, 316.207158
50.278938, 19.719765, 465.810000, 0.144000, 1452, 9288.959961, 9602.253906, 11.126635, 965.809302, 317.203943
50.278938, 19.719765, 465.820000, 0.144000, 1451, 9079.407227, 9493.375000, 11.119628, 965.800048, 318.215272
50.278939, 19.719765, 465.680000, 0.145000, 1452, 9079.407227, 9602.253906, 11.056550, 965.604976, 319.209383
50.278940, 19.719764, 465.510000, 0.145000, 1452, 9183.634766, 9385.631836, 11.133641, 965.710425, 320.206496
50.278941, 19.719762, 465.490000, 0.146000, 1452, 9079.407227, 9493.375000, 11.049539, 965.505617, 321.188468
50.278940, 19.719763, 465.580000, 0.146000, 1451, 9183.634766, 9385.631836, 11.154656, 965.839095, 322.209371
50.278939, 19.719763, 465.640000, 0.147000, 1452, 9079.407227, 9279.012695, 11.077580, 965.589524, 323.215034
50.278940, 19.719764, 465.670000, 0.148000, 1452, 9079.407227, 9493.375000, 11.154656, 965.821073, 324.188884
50.278940, 19.719763, 465.660000, 0.148000, 1451, 9183.634766, 9385.631836, 11.161661, 965.819506, 325.204290
50.278940, 19.719763, 465.670000, 0.149000, 1451, 9183.634766, 9493.375000, 11.084589, 965.544726, 326.201555
50.278940, 19.719763, 465.690000, 0.150000, 1450, 9183.634766, 9493.375000, 11.175668, 965.841598, 327.192389
50.278940, 19.719763, 465.740000, 0.151000, 1451, 9183.634766, 9493.375000, 11.182671, 965.803978, 328.212981
50.278940, 19.719763, 465.880000, 0.152000, 1450, 8976.265625, 9385.631836, 11.182671, 965.847235, 329.211276
50.278940, 19.719762, 465.930000, 0.153000, 1450, 9079.407227, 9385.631836, 11.182671, 965.753512, 330.196687
50.278940, 19.719763, 465.900000, 0.154000, 1451, 8976.265625, 9493.375000, 11.203677, 965.835297, 331.202414
50.278939, 19.719764, 465.870000, 0.155000, 1450, 8976.265625, 9385.631836, 11.196675, 965.782802, 332.216084
50.278938, 19.719759, 466.370000, 0.155000, 1450, 8976.265625, 9279.012695, 11.119628, 965.482877, 334.215387
50.278939, 19.719759, 466.230000, 0.155000, 1450, 9079.407227, 9279.012695, 11.203677, 965.763199, 335.202762
50.278939, 19.719758, 466.280000, 0.155000, 1450, 8976.265625, 9279.012695, 11.126635, 965.603859, 336.200008
50.278939, 19.719763, 466.210000, 0.155000, 1450, 9079.407227, 9279.012695, 11.196675, 965.689077, 337.202988
50.278938, 19.719763, 466.250000, 0.155000, 1450, 8976.265625, 9173.504883, 11.224679, 965.859392, 338.193265
50.278938, 19.719764, 466.140000, 0.155000, 1445, 8976.265625, 9279.012695, 11.133641, 965.595087, 339.188000
50.278938, 19.719764, 466.040000, 0.155000, 1450, 8976.265625, 9385.631836, 11.238678, 965.805748, 340.223140
50.278937, 19.719764, 466.010000, 0.155000, 1445, 8976.265625, 9385.631836, 11.238678, 965.762485, 341.200122
50.278937, 19.719765, 466.000000, 0.154000, 1450, 9079.407227, 9279.012695, 11.238678, 965.845405, 342.193834
50.278936, 19.719765, 466.080000, 0.154000, 1450, 8976.265625, 9279.012695, 11.245677, 965.822184, 343.209229
50.278936, 19.719765, 466.040000, 0.153000, 1445, 8773.198242, 9279.012695, 11.140647, 965.543060, 344.201506
50.278937, 19.719769, 465.870000, 0.150000, 1445, 8773.198242, 9279.012695, 11.168665, 965.543986, 347.196380
50.278938, 19.719767, 465.830000, 0.148000, 1445, 8874.199219, 9173.504883, 11.266672, 965.727270, 348.184136
50.278938, 19.719767, 466.100000, 0.147000, 1444, 8874.199219, 9173.504883, 11.273669, 965.761727, 349.204712
50.278937, 19.719767, 466.100000, 0.145000, 1445, 8976.265625, 9279.012695, 11.266672, 965.806589, 350.204836
50.278937, 19.719768, 466.320000, 0.143000, 1444, 8773.198242, 9173.504883, 11.280666, 965.814210, 351.229622
50.278937, 19.719768, 466.310000, 0.141000, 1444, 8874.199219, 9173.504883, 11.287662, 965.754921, 352.204292
50.278936, 19.719769, 466.400000, 0.140000, 1444, 8874.199219, 9069.095703, 11.280666, 965.763733, 353.207748
50.278935, 19.719770, 466.520000, 0.138000, 1444, 8773.198242, 9173.504883, 11.287662, 965.740499, 354.224799
50.278934, 19.719770, 466.540000, 0.136000, 1443, 8773.198242, 9069.095703, 11.273669, 965.765332, 355.210148
50.278935, 19.719770, 466.920000, 0.134000, 1444, 8874.199219, 9069.095703, 11.301653, 965.766136, 356.201392
